congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
109,House,20122,33,4,MN,100,0,1,"McCOLLUM, Betty",M001143,1954,,-0.419,-0.185,-123.47386,0.86923,881,53,,-0.437,-0.328
109,House,20333,33,2,MN,200,0,1,"KLINE, John",K000363,1947,,0.49,0.154,-143.74973,0.851,894,70,,0.464,0.011
109,House,29126,33,3,MN,200,0,1,"RAMSTAD, James (Jim)",R000033,1946,2020.0,0.316,-0.683,-296.22236,0.715,882,144,,0.308,-0.779
109,House,29127,33,7,MN,100,0,1,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.712,-290.02544,0.71977,882,131,,-0.16,0.948
109,House,29532,33,1,MN,200,0,1,"GUTKNECHT, Gilbert W.",G000536,1951,,0.552,0.342,-240.52143,0.762,883,101,,0.596,-0.023
109,House,15637,46,4,MS,100,0,1,"TAYLOR, Gary Eugene (Gene)",T000074,1953,,-0.045,0.893,-562.83016,0.518,855,224,,-0.215,0.977
109,House,29368,46,2,MS,100,0,1,"THOMPSON, Bennie",T000193,1948,,-0.519,0.391,-185.71997,0.80954,879,76,,-0.458,0.471
109,House,29534,46,1,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.34,-111.565,0.87952,869,39,,0.376,0.316
109,House,29734,46,3,MS,200,0,1,"PICKERING, Charles W. (Chip), Jr.",P000323,1963,,0.342,0.325,-117.3224,0.871,850,43,,0.29,0.272
109,House,14451,34,4,MO,100,0,1,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931,2013.0,-0.172,0.724,-210.82187,0.783,862,94,,-0.232,0.604
109,House,20123,34,2,MO,200,0,1,"AKIN, W. Todd",A000358,1947,2021.0,0.612,0.235,-113.09471,0.88,882,45,,0.621,0.137
109,House,20124,34,6,MO,200,0,1,"GRAVES, Samuel",G000546,1963,,0.448,0.162,-144.51648,0.84744,873,63,,0.421,0.404
109,House,20147,34,1,MO,100,0,1,"CLAY, William Lacy, Jr.",C001049,1956,,-0.481,-0.078,-168.20235,0.81676,831,74,,-0.5,0.073
109,House,20516,34,3,MO,100,0,1,"CARNAHAN, Russ",C001060,1958,,-0.347,-0.005,-134.31289,0.86,890,53,,-0.323,-0.019
109,House,20517,34,5,MO,100,0,1,"CLEAVER, Emanuel, II",C001061,1944,,-0.453,-0.001,-146.36121,0.84401,863,62,,-0.43,0.017
109,House,29735,34,7,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.398,0.18,-110.38963,0.88058,868,39,,0.426,0.221
109,House,29736,34,8,MO,200,0,1,"EMERSON, Jo Ann",E000172,1950,,0.269,0.274,-169.90006,0.823,871,71,,0.252,0.204
109,House,29737,34,9,MO,200,0,1,"HULSHOF, Kenny",H000948,1958,,0.363,0.281,-157.95455,0.837,885,66,,0.317,0.28
109,House,20125,64,1,MT,200,0,1,"REHBERG, Denny",R000571,1955,,0.337,0.244,-128.9818,0.865,888,49,,0.37,0.139
109,House,20126,35,3,NE,200,0,1,"OSBORNE, Thomas",O000165,1937,,0.299,0.025,-129.05054,0.861,860,49,,0.302,0.097
109,House,20518,35,1,NE,200,0,1,"FORTENBERRY, Jeff",F000449,1960,,0.304,-0.061,-150.43235,0.84352,884,62,,0.32,0.158
109,House,29921,35,2,NE,200,0,1,"TERRY, Lee Raymond",T000459,1962,,0.426,-0.067,-175.99024,0.819,883,73,,0.463,-0.047
109,House,20334,65,3,NV,200,0,1,"PORTER, Jon C.",P000589,1955,,0.241,-0.071,-219.5805,0.782,893,88,,0.263,0.013
109,House,29739,65,2,NV,200,0,1,"GIBBONS, James A.",G000152,1944,,0.484,-0.088,-246.28583,0.741,823,116,,0.534,-0.279
109,House,29922,65,1,NV,100,0,1,"BERKLEY, Shelley",B001231,1951,,-0.302,0.024,-197.89247,0.794,857,70,,-0.316,-0.106
109,House,20335,4,1,NH,200,0,1,"BRADLEY, Jeb",B001246,1952,,0.371,-0.578,-230.86153,0.772,893,116,,0.399,-0.68
109,House,29538,4,2,NH,200,0,1,"BASS, Charles Foster",B000220,1952,,0.331,-0.556,-230.29656,0.771,884,117,,0.423,-0.751
109,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.182,-0.173,-233.64334,0.76589,876,112,,0.185,-0.403
109,House,15112,12,3,NJ,200,0,1,"SAXTON, Hugh James",S000097,1943,,0.238,-0.378,-196.15235,0.8,881,77,,0.262,-0.413
109,House,15454,12,6,NJ,100,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.402,-0.162,-138.33613,0.85619,891,60,,-0.445,-0.278
109,House,15619,12,10,NJ,100,0,1,"PAYNE, Donald Milford",P000149,1934,2012.0,-0.592,-0.547,-76.08552,0.909,795,28,,-0.637,-0.547
109,House,20127,12,7,NJ,200,0,1,"FERGUSON, Michael",F000443,1970,,0.244,-0.404,-181.33587,0.815,886,61,,0.294,-0.495
109,House,20336,12,5,NJ,200,0,1,"GARRETT, Scott",G000548,1959,,0.688,-0.243,-187.46058,0.809,883,71,,0.73,-0.253
109,House,20542,12,13,NJ,100,2,2,"SIRES, Albio",S001165,1951,,-0.404,0.098,-2.74792,0.85075,17,1,,-0.363,0.088
109,House,29132,12,1,NJ,100,0,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-182.87665,0.802,830,76,,-0.338,-0.296
109,House,29373,12,13,NJ,100,1,1,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.126,-83.25471,0.83412,459,43,,-0.351,-0.054
109,House,29539,12,2,NJ,200,0,1,"LoBIONDO, Frank A.",L000554,1946,,0.211,-0.224,-272.83745,0.73699,894,122,,0.211,-0.401
109,House,29541,12,11,NJ,200,0,1,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.292,-0.262,-174.58445,0.82115,886,78,,0.33,-0.496
109,House,29741,12,8,NJ,100,0,1,"PASCRELL, William J., Jr.",P000096,1937,2024.0,-0.369,-0.004,-166.62689,0.82714,878,69,,-0.383,-0.01
109,House,29742,12,9,NJ,100,0,1,"ROTHMAN, Steven",R000462,1952,,-0.352,-0.092,-162.27445,0.824,838,69,,-0.374,-0.228
109,House,29923,12,12,NJ,100,0,1,"HOLT, Rush",H001032,1948,,-0.463,-0.33,-146.82916,0.846,880,63,,-0.482,-0.381
109,House,20337,66,2,NM,200,0,1,"PEARCE, Stevan",P000588,1947,,0.472,0.064,-145.84876,0.84663,876,60,,0.447,0.188
109,House,29779,66,1,NM,200,0,1,"WILSON, Heather",W000789,1960,,0.247,-0.027,-271.38548,0.733,872,106,,0.182,-0.067
109,House,29924,66,3,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-178.97492,0.81406,870,80,,-0.49,0.145
109,House,13035,13,15,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-126.96505,0.862,855,57,,-0.488,-0.358
109,House,15000,13,5,NY,100,0,1,"ACKERMAN, Gary Leonard",A000022,1942,,-0.429,-0.165,-144.43058,0.847,872,52,,-0.463,-0.239
109,House,15007,13,24,NY,200,0,1,"BOEHLERT, Sherwood Louis",B000586,1936,2021.0,0.103,-0.718,-238.02278,0.76,866,98,,0.193,-0.568
109,House,15050,13,11,NY,100,0,1,"OWENS, Major Robert Odell",O000159,1936,2013.0,-0.569,-0.516,-110.49609,0.88,864,41,,-0.561,-0.38
109,House,15072,13,10,NY,100,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132,-214.3073,0.776,845,84,,-0.484,0.155
109,House,15444,13,28,NY,100,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018.0,-0.465,-0.104,-118.698,0.8663,827,48,,-0.475,-0.063
109,House,15603,13,17,NY,100,0,1,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.093,-138.10534,0.8546,879,54,,-0.345,-0.213
109,House,15612,13,18,NY,100,0,1,"LOWEY, Nita M.",L000480,1937,2025.0,-0.389,-0.152,-108.79413,0.88469,888,40,,-0.417,-0.232
109,House,15614,13,21,NY,100,0,1,"McNULTY, Michael Robert",M000590,1947,,-0.369,0.369,-206.45595,0.789,872,82,,-0.421,0.113
109,House,15630,13,25,NY,200,0,1,"WALSH, James T.",W000099,1947,,0.208,-0.19,-173.72406,0.817,859,66,,0.284,-0.256
109,House,20129,13,2,NY,100,0,1,"ISRAEL, Steve",I000057,1958,,-0.334,-0.051,-153.16618,0.841,886,67,,-0.329,-0.109
109,House,20338,13,1,NY,100,0,1,"BISHOP, Timothy H.",B001242,1950,,-0.338,-0.05,-123.71046,0.869,878,46,,-0.35,-0.135
109,House,20519,13,27,NY,100,0,1,"HIGGINS, Brian",H001038,1959,,-0.348,-0.032,-186.54896,0.8076,873,79,,-0.296,0.084
109,House,20520,13,29,NY,200,0,1,"KUHL, John R. (Randy), Jr.",K000364,1943,,0.277,0.06,-141.05677,0.853,889,63,,0.294,0.052
109,House,29134,13,16,NY,100,0,1,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-146.26847,0.84574,873,63,,-0.534,-0.355
109,House,29375,13,3,NY,200,0,1,"KING, Peter T.",K000210,1944,,0.259,-0.03,-162.93107,0.83098,880,63,,0.273,-0.105
109,House,29377,13,8,NY,100,0,1,"NADLER, Jerrold Lewis",N000002,1947,,-0.507,-0.48,-115.08454,0.87689,876,46,,-0.542,-0.248
109,House,29378,13,12,NY,100,0,1,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.368,-133.7687,0.85838,876,51,,-0.522,-0.429
109,House,29379,13,14,NY,100,0,1,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.285,-139.13397,0.85406,882,55,,-0.413,-0.265
109,House,29380,13,22,NY,100,0,1,"HINCHEY, Maurice Dunlea",H000627,1938,2017.0,-0.575,-0.007,-139.17978,0.851,865,65,,-0.607,-0.101
109,House,29544,13,19,NY,200,0,1,"KELLY, Sue W.",K000078,1936,,0.231,-0.564,-216.14355,0.78,872,88,,0.247,-0.475
109,House,29744,13,4,NY,100,0,1,"McCARTHY, Carolyn",M000309,1944,,-0.294,-0.04,-127.24847,0.863,866,46,,-0.319,-0.053
109,House,29773,13,13,NY,200,0,1,"FOSSELLA, Vito John",F000440,1965,,0.426,-0.336,-239.35804,0.761,875,112,,0.423,-0.395
109,House,29776,13,6,NY,100,0,1,"MEEKS, Gregory W.",M001137,1953,,-0.416,-0.063,-207.15265,0.78099,838,84,,-0.388,-0.141
109,House,29925,13,7,NY,100,0,1,"CROWLEY, Joseph",C001038,1962,,-0.412,-0.07,-163.7715,0.83001,879,73,,-0.386,-0.04
109,House,29926,13,9,NY,100,0,1,"WEINER, Anthony D.",W000792,1964,,-0.408,-0.371,-113.98428,0.877,872,40,,-0.414,-0.292
109,House,29927,13,20,NY,200,0,1,"SWEENEY, John E.",S001149,1955,,0.249,0.036,-212.46869,0.764,790,89,,0.257,-0.224
109,House,29928,13,26,NY,200,0,1,"REYNOLDS, Thomas M.",R000569,1950,,0.349,0.009,-127.24429,0.861,848,44,,0.337,-0.023
109,House,39316,13,23,NY,200,0,1,"McHUGH, John Michael",M000472,1948,,0.225,-0.063,-171.24019,0.821,868,72,,0.224,0.068
109,House,15092,47,6,NC,200,0,1,"COBLE, Howard",C000556,1931,2015.0,0.52,-0.081,-222.07243,0.775,871,87,,0.546,0.032
109,House,15438,47,4,NC,100,0,1,"PRICE, David Eugene",P000523,1940,,-0.343,-0.03,-150.21429,0.84421,887,55,,-0.354,-0.195
109,House,20340,47,1,NC,100,0,1,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.404,0.184,-165.80414,0.82845,881,63,,-0.355,0.214
109,House,20341,47,13,NC,100,0,1,"MILLER, Brad",M001154,1953,,-0.376,0.063,-175.54675,0.821,891,76,,-0.343,-0.02
109,House,20521,47,5,NC,200,0,1,"FOXX, Virginia Ann",F000450,1943,,0.624,0.174,-117.67267,0.87628,891,49,,0.617,0.354
109,House,20522,47,10,NC,200,0,1,"McHENRY, Patrick T.",M001156,1975,,0.524,0.156,-136.35362,0.85601,877,60,,0.684,0.266
109,House,29135,47,11,NC,200,0,1,"TAYLOR, Charles Hart",T000067,1941,,0.488,0.116,-150.68199,0.839,856,67,,0.412,0.248
109,House,29383,47,12,NC,100,0,1,"WATT, Melvin L.",W000207,1945,,-0.526,-0.155,-137.03969,0.855,873,64,,-0.531,-0.271
109,House,29546,47,3,NC,200,0,1,"JONES, Walter Beaman, Jr.",J000255,1943,2019.0,0.244,-0.362,-692.49595,0.43591,834,280,,0.226,-0.01
109,House,29549,47,9,NC,200,0,1,"MYRICK, Sue",M001134,1941,,0.56,0.027,-137.4344,0.853,863,61,,0.641,0.012
109,House,29745,47,2,NC,100,0,1,"ETHERIDGE, Bobby R.",E000226,1941,,-0.288,0.288,-176.2146,0.82,888,85,,-0.308,0.35
109,House,29746,47,7,NC,100,0,1,"McINTYRE, Mike",M000485,1956,,-0.148,0.56,-218.22591,0.779,875,92,,-0.196,0.594
109,House,29929,47,8,NC,200,0,1,"HAYES, Robert (Robin)",H001029,1945,,0.351,0.388,-129.03261,0.862,870,47,,0.4,0.407
109,House,29384,36,1,ND,100,0,1,"POMEROY, Earl Ralph, III",P000422,1952,,-0.266,0.339,-212.15268,0.786,879,102,,-0.252,0.429
109,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,2017.0,0.221,-0.223,-163.32874,0.833,893,56,,0.301,-0.106
109,House,14875,24,4,OH,200,0,1,"OXLEY, Michael Garver",O000163,1944,2016.0,0.382,-0.093,-134.02569,0.845,796,50,,0.415,0.068
109,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.343,0.133,-202.5085,0.7917,867,90,,-0.391,0.236
109,House,15604,24,5,OH,200,0,1,"GILLMOR, Paul Eugene",G000210,1939,2007.0,0.254,0.106,-160.88446,0.827,845,58,,0.367,0.009
109,House,20130,24,12,OH,200,0,1,"TIBERI, Patrick (Pat)",T000462,1962,,0.386,-0.026,-172.67081,0.82165,879,74,,0.426,-0.149
109,House,20342,24,3,OH,200,0,1,"TURNER, Michael R.",T000463,1960,,0.265,0.259,-134.4831,0.85932,887,52,,0.305,0.012
109,House,20343,24,17,OH,100,0,1,"RYAN, Timothy J.",R000577,1973,,-0.402,0.208,-175.14984,0.8184,874,76,,-0.385,0.344
109,House,20540,24,2,OH,200,2,2,"SCHMIDT, Jean",S001164,1951,,0.467,-0.1,-78.44954,0.867,549,22,,0.376,0.138
109,House,29136,24,7,OH,200,0,1,"HOBSON, David Lee",H000666,1936,2024.0,0.315,-0.229,-146.02572,0.847,882,53,,0.35,-0.027
109,House,29137,24,8,OH,200,0,1,"BOEHNER, John Andrew",B000589,1949,,0.513,0.04,-127.35533,0.864,874,58,,0.407,0.164
109,House,29386,24,2,OH,200,1,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.371,-0.208,-5.96384,0.93789,93,1,,0.383,0.187
109,House,29389,24,13,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.425,-0.097,-148.10138,0.84112,856,63,,-0.41,0.062
109,House,29390,24,15,OH,200,0,1,"PRYCE, Deborah D.",P000555,1951,,0.32,-0.329,-136.26541,0.857,881,39,,0.307,-0.139
109,House,29550,24,1,OH,200,0,1,"CHABOT, Steve",C000266,1953,,0.542,-0.137,-216.32674,0.78293,884,89,,0.563,-0.269
109,House,29552,24,18,OH,200,0,1,"NEY, Robert William",N000081,1954,,0.269,0.116,-158.79471,0.82,801,67,,0.252,0.219
109,House,29553,24,14,OH,200,0,1,"LaTOURETTE, Steven C.",L000553,1954,2016.0,0.211,-0.063,-206.33184,0.787,862,73,,0.228,-0.092
109,House,29747,24,6,OH,100,0,1,"STRICKLAND, Ted",S001004,1941,,-0.384,0.404,-144.02661,0.817,712,64,,-0.396,0.389
109,House,29748,24,10,OH,100,0,1,"KUCINICH, Dennis",K000336,1946,,-0.582,0.024,-204.45933,0.793,883,93,,-0.704,-0.0
109,House,29930,24,11,OH,100,0,1,"JONES, Stephanie Tubbs",J000284,1949,2008.0,-0.521,-0.059,-167.32541,0.82,841,77,,-0.507,0.043
109,House,20131,53,1,OK,200,0,1,"SULLIVAN, John",S001155,1965,,0.513,0.173,-131.97724,0.856,852,58,,0.542,0.058
109,House,20344,53,4,OK,200,0,1,"COLE, Tom",C001053,1949,,0.323,0.411,-122.26549,0.86987,877,46,,0.399,0.28
109,House,20523,53,2,OK,100,0,1,"BOREN, Daniel David",B001254,1973,,-0.112,0.994,-196.13744,0.798,867,76,,-0.101,0.875
109,House,29392,53,5,OK,200,0,1,"ISTOOK, Ernest James, Jr.",I000047,1950,,0.492,0.129,-126.75815,0.848,768,52,,0.557,0.223
109,House,29393,53,3,OK,200,0,1,"LUCAS, Frank D.",L000491,1960,,0.361,0.453,-105.41508,0.88662,876,31,,0.385,0.385
109,House,15410,72,4,OR,100,0,1,"DeFAZIO, Peter Anthony",D000191,1947,,-0.427,-0.002,-284.75185,0.72408,882,111,,-0.457,0.415
109,House,29588,72,3,OR,100,0,1,"BLUMENAUER, Earl",B000574,1948,,-0.426,-0.626,-165.96211,0.82263,850,67,,-0.517,-0.579
109,House,29750,72,5,OR,100,0,1,"HOOLEY, Darlene",H000762,1939,,-0.315,-0.075,-155.27771,0.837,873,65,,-0.327,0.011
109,House,29931,72,1,OR,100,0,1,"WU, David",W000793,1955,,-0.37,0.031,-227.38298,0.773,885,99,,-0.44,0.253
109,House,29932,72,2,OR,200,0,1,"WALDEN, Greg",W000791,1957,,0.333,-0.011,-147.08329,0.84736,888,53,,0.321,-0.046
109,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010.0,-0.265,0.569,-306.96267,0.7,859,150,,-0.219,0.386
109,House,15104,14,11,PA,100,0,1,"KANJORSKI, Paul E.",K000008,1937,,-0.303,0.364,-273.73852,0.728,863,124,,-0.29,0.422
109,House,15447,14,7,PA,200,0,1,"WELDON, Wayne Curtis (Curt)",W000268,1947,,0.232,-0.324,-183.56019,0.807,855,69,,0.202,-0.237
109,House,20133,14,4,PA,200,0,1,"HART, Melissa A.",H001033,1962,,0.39,0.155,-159.03205,0.836,890,69,,0.389,0.103
109,House,20134,14,9,PA,200,0,1,"SHUSTER, William (Bill)",S001154,1961,,0.374,0.323,-146.09989,0.84798,886,65,,0.456,0.472
109,House,20135,14,19,PA,200,0,1,"PLATTS, Todd",P000585,1962,,0.252,-0.15,-263.77648,0.739,872,131,,0.196,-0.199
109,House,20345,14,6,PA,200,0,1,"GERLACH, Jim",G000549,1955,,0.221,-0.107,-223.91393,0.769,852,114,,0.164,-0.275
109,House,20346,14,18,PA,200,0,1,"MURPHY, Timothy",M001151,1952,,0.258,0.198,-145.83641,0.84616,873,57,,0.284,0.106
109,House,20524,14,8,PA,200,0,1,"FITZPATRICK, Michael G.",F000451,1963,2020.0,0.202,-0.186,-275.64346,0.728,870,142,,0.151,-0.402
109,House,20525,14,13,PA,100,0,1,"SCHWARTZ, Allyson Y.",S001162,1948,,-0.343,-0.008,-168.27127,0.828,890,69,,-0.324,-0.088
109,House,20526,14,15,PA,200,0,1,"DENT, Charles W.",D000604,1960,,0.244,-0.085,-187.08836,0.81118,894,81,,0.243,-0.191
109,House,29396,14,17,PA,100,0,1,"HOLDEN, Thomas Timothy (Tim)",H000712,1957,,-0.233,0.608,-216.24566,0.779,864,98,,-0.25,0.68
109,House,29559,14,2,PA,100,0,1,"FATTAH, Chaka",F000043,1956,,-0.472,-0.054,-123.30547,0.861,821,50,,-0.441,-0.017
109,House,29561,14,14,PA,100,0,1,"DOYLE, Michael F.",D000482,1953,,-0.331,0.099,-195.02674,0.79815,865,85,,-0.389,0.298
109,House,29563,14,3,PA,200,0,1,"ENGLISH, Philip Sheridan",E000187,1956,,0.251,0.053,-177.0576,0.817,877,67,,0.338,-0.113
109,House,29751,14,5,PA,200,0,1,"PETERSON, John",P000263,1938,,0.34,0.24,-119.29672,0.865,822,40,,0.341,0.217
109,House,29752,14,16,PA,200,0,1,"PITTS, Joseph R.",P000373,1939,,0.538,0.012,-154.32637,0.84,884,69,,0.633,-0.119
109,House,29777,14,1,PA,100,0,1,"BRADY, Robert A.",B001227,1945,,-0.484,0.225,-196.36996,0.79479,855,79,,-0.441,0.278
109,House,29933,14,10,PA,200,0,1,"SHERWOOD, Don",S001146,1941,,0.329,-0.005,-146.25792,0.844,864,58,,0.358,0.019
109,House,20136,5,2,RI,100,0,1,"LANGEVIN, James",L000559,1964,,-0.375,0.114,-156.53159,0.83889,891,68,,-0.346,0.119
109,House,29564,5,1,RI,100,0,1,"KENNEDY, Patrick Joseph",K000113,1967,,-0.409,-0.062,-130.71979,0.847,785,61,,-0.392,-0.092
109,House,15064,48,5,SC,100,0,1,"SPRATT, John McKee, Jr.",S000749,1942,2024.0,-0.256,0.255,-171.89592,0.823,880,68,,-0.268,0.215
109,House,20137,48,1,SC,200,0,1,"BROWN, Henry Edward, Jr.",B001235,1935,,0.367,0.24,-113.0357,0.876,853,38,,0.395,0.136
109,House,20138,48,2,SC,200,0,1,"WILSON, Addison Graves (Joe)",W000795,1947,,0.53,0.16,-117.80458,0.87254,864,49,,0.533,0.2
109,House,20347,48,3,SC,200,0,1,"BARRETT, James Gresham",B001239,1961,,0.653,0.062,-118.43396,0.873,875,44,,0.695,0.035
109,House,39300,48,4,SC,200,0,1,"INGLIS, Robert Durden",I000023,1959,,0.518,-0.058,-235.3708,0.766,882,106,,0.571,-0.539
109,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.467,0.245,-154.72987,0.83741,872,60,,-0.385,0.123
109,House,20349,37,1,SD,100,0,1,"HERSETH SANDLIN, Stephanie",H001037,1970,,-0.184,0.507,-210.22075,0.786,872,94,,-0.244,0.563
109,House,15019,54,5,TN,100,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.164,-0.033,-504.07879,0.56061,871,162,,-0.288,0.323
109,House,15100,54,6,TN,100,0,1,"GORDON, Barton Jennings",G000309,1949,,-0.204,0.286,-237.74923,0.762,876,118,,-0.171,0.358
109,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-321.95861,0.6898,867,131,,0.72,-0.272
109,House,15628,54,8,TN,100,0,1,"TANNER, John S.",T000038,1944,,-0.182,0.648,-338.73417,0.679,875,143,,-0.26,0.818
109,House,20350,54,4,TN,100,0,1,"DAVIS, Lincoln",D000599,1943,,-0.205,0.854,-236.66773,0.765,882,100,,-0.167,0.813
109,House,20351,54,7,TN,200,0,1,"BLACKBURN, Marsha",B001243,1952,,0.632,0.14,-130.07521,0.8636,887,52,,0.673,-0.022
109,House,29567,54,3,TN,200,0,1,"WAMP, Zachary Paul",W000119,1957,,0.428,0.072,-166.39932,0.828,880,73,,0.414,0.071
109,House,29755,54,1,TN,200,0,1,"JENKINS, William Lewis",J000082,1936,,0.396,0.349,-149.4826,0.84,858,73,,0.458,0.28
109,House,29756,54,9,TN,100,0,1,"FORD, Harold, Jr.",F000262,1970,,-0.359,0.311,-265.77201,0.71,776,111,,-0.315,0.552
109,House,14290,49,14,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-727.61348,0.416,830,264,,0.879,-0.477
109,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-178.82089,0.808,838,80,,-0.283,0.702
109,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-167.41971,0.81949,841,67,,0.519,0.074
109,House,15094,49,22,TX,200,1,1,"DeLAY, Thomas Dale",D000217,1947,,0.593,0.059,-100.22745,0.852,624,53,,0.454,0.222
109,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-105.88771,0.88441,862,35,,0.379,0.355
109,House,20139,49,7,TX,200,0,1,"CULBERSON, John",C001048,1956,,0.503,0.366,-124.89671,0.86365,852,55,,0.476,0.322
109,House,20352,49,5,TX,200,0,1,"HENSARLING, Jeb",H001036,1957,,0.703,0.04,-145.84119,0.84901,891,65,,0.773,-0.14
109,House,20353,49,19,TX,200,0,1,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-108.58559,0.885,892,42,,0.631,0.336
109,House,20355,49,26,TX,200,0,1,"BURGESS, Michael C.",B001248,1950,,0.565,-0.164,-180.82895,0.81482,883,92,,0.439,0.192
109,House,20356,49,31,TX,200,0,1,"CARTER, John R.",C001051,1941,,0.487,0.547,-120.01251,0.87031,864,55,,0.447,0.368
109,House,20527,49,1,TX,200,0,1,"GOHMERT, Louie",G000552,1953,,0.644,-0.406,-217.62343,0.77057,835,85,,0.557,0.195
109,House,20528,49,2,TX,200,0,1,"POE, Ted",P000592,1948,,0.594,-0.029,-225.55359,0.76954,861,97,,0.549,0.093
109,House,20529,49,9,TX,100,0,1,"GREEN, Al",G000553,1947,,-0.447,0.263,-153.61038,0.84115,888,50,,-0.432,0.291
109,House,20530,49,10,TX,200,0,1,"McCAUL, Michael T.",M001157,1962,,0.41,0.175,-131.10663,0.861,876,55,,0.38,0.223
109,House,20531,49,11,TX,200,0,1,"CONAWAY, K. Michael",C001062,1948,,0.593,0.367,-147.31685,0.84257,860,60,,0.482,0.322
109,House,20532,49,24,TX,200,0,1,"MARCHANT, Kenny",M001158,1951,,0.6,0.154,-126.83027,0.86492,874,54,,0.504,0.336
109,House,20533,49,28,TX,100,0,1,"CUELLAR, Henry",C001063,1955,,-0.225,0.638,-220.97534,0.77387,862,99,,-0.172,0.719
109,House,20541,49,22,TX,200,2,2,"SEKULA GIBBS, Shelley",S001166,1953,,,,,,,,,0.468,0.196
109,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,2020.0,0.61,0.277,-108.71388,0.87382,806,47,,0.664,0.337
109,House,29144,49,17,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-221.63001,0.778,881,110,,-0.2,0.652
109,House,29571,49,25,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.33,-157.39447,0.83451,870,69,,-0.441,-0.156
109,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-148.70801,0.84597,889,68,,0.543,0.275
109,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.121,-187.30559,0.79906,835,80,,-0.491,0.213
109,House,29759,49,32,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.584,0.17,-98.79415,0.88328,796,43,,0.64,0.183
109,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.52,0.239,-121.94395,0.86693,854,45,,0.503,0.352
109,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.403,0.243,-131.42091,0.8601,872,44,,0.389,0.09
109,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-214.2292,0.763,791,98,,-0.289,0.488
109,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-175.48399,0.803,799,81,,-0.299,0.506
109,House,29943,49,20,TX,100,0,1,"GONZALEZ, Charles A.",G000544,1945,,-0.347,0.262,-192.29413,0.802,873,87,,-0.309,0.193
